latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
33.269,-93.997,311.6,1,1,2021-04-01,1930,A,70,6.0NRT,295.9,9.1,D
32.788,-98.536,399.3,1.3,1.1,2021-04-01,1930,A,100,6.0NRT,310.1,363,D
32.785,-98.55,357.1,1.3,1.1,2021-04-01,1930,A,98,6.0NRT,306.5,107.6,D
32.8,-98.525,358.5,1.3,1.1,2021-04-01,1930,A,99,6.0NRT,305.7,110.7,D
32.798,-98.538,364.6,1.3,1.1,2021-04-01,1930,A,100,6.0NRT,303.7,134.6,D
32.795,-98.552,339.7,1.3,1.1,2021-04-01,1930,A,87,6.0NRT,299.1,51.5,D
32.81,-98.527,363.9,1.3,1.1,2021-04-01,1930,A,100,6.0NRT,306.1,130.5,D
32.808,-98.541,353.6,1.3,1.1,2021-04-01,1930,A,97,6.0NRT,300,88.5,D
32.82,-98.53,333.3,1.3,1.1,2021-04-01,1930,A,60,6.0NRT,304,37.1,D
32.818,-98.536,329.5,1.3,1.1,2021-04-01,1930,A,60,6.0NRT,302.5,31,D
33.703,-93.92,308.6,1,1,2021-04-01,1930,A,56,6.0NRT,293.3,7.3,D
33.655,-94.469,308,1,1,2021-04-01,1930,A,31,6.0NRT,297.2,4.3,D
33.658,-94.513,308,1,1,2021-04-01,1930,A,46,6.0NRT,296.1,5.4,D
33.657,-94.524,307.1,1,1,2021-04-01,1930,A,0,6.0NRT,296.1,4.7,D
32.796,-99.841,325.8,1.6,1.2,2021-04-01,1930,A,76,6.0NRT,305.4,27.8,D
32.793,-99.857,326.8,1.6,1.2,2021-04-01,1930,A,78,6.0NRT,305.4,30.1,D
33.696,-94.823,311.6,1,1,2021-04-01,1930,A,67,6.0NRT,294.7,7.7,D
33.695,-94.834,310.2,1,1,2021-04-01,1930,A,64,6.0NRT,295.9,7,D
33.329,-97.483,310.8,1.2,1.1,2021-04-01,1930,A,51,6.0NRT,298.5,5.9,D
33.327,-97.495,314.6,1.2,1.1,2021-04-01,1930,A,64,6.0NRT,300.6,9.5,D
34.257,-91.126,332.1,1.3,1.1,2021-04-01,1930,A,88,6.0NRT,289.8,44.9,D
34.255,-91.14,344.4,1.3,1.1,2021-04-01,1930,A,94,6.0NRT,291.8,72.1,D
33.83,-94.466,327.4,1,1,2021-04-01,1930,A,84,6.0NRT,295.8,23.9,D
34.256,-91.133,344.6,1.3,1.1,2021-04-01,1930,A,94,6.0NRT,291.3,73.9,D
34.255,-91.147,311.8,1.3,1.1,2021-04-01,1930,A,72,6.0NRT,290.2,14.5,D
33.366,-97.587,314.7,1.2,1.1,2021-04-01,1930,A,64,6.0NRT,298.9,9.9,D
33.377,-97.577,310.1,1.2,1.1,2021-04-01,1930,A,33,6.0NRT,297.3,5.2,D
33.375,-97.589,325.3,1.2,1.1,2021-04-01,1930,A,79,6.0NRT,297.9,22.7,D
33.732,-95.827,307.9,1,1,2021-04-01,1930,A,51,6.0NRT,296.3,4.1,D
33.8,-95.497,316.9,1,1,2021-04-01,1930,A,73,6.0NRT,297.4,11.7,D
33.799,-95.507,311,1,1,2021-04-01,1930,A,64,6.0NRT,296.9,6.7,D
34.257,-93.764,303.9,1,1,2021-04-01,1930,A,0,6.0NRT,293.1,3.4,D
34.837,-88.865,302.6,1.8,1.3,2021-04-01,1930,A,53,6.0NRT,289,12.4,D
34.488,-92.46,306.9,1.1,1.1,2021-04-01,1930,A,63,6.0NRT,292.1,7.3,D
34.089,-95.545,309.5,1,1,2021-04-01,1930,A,60,6.0NRT,297.7,5,D
34.087,-95.556,334.1,1,1,2021-04-01,1930,A,88,6.0NRT,299.3,30.6,D
33.421,-99.546,320,1.5,1.2,2021-04-01,1930,A,68,6.0NRT,306.2,17.9,D
34.131,-95.694,313.5,1,1,2021-04-01,1930,A,68,6.0NRT,299,7.9,D
34.016,-96.439,317.4,1,1,2021-04-01,1930,A,72,6.0NRT,298.6,10.9,D
33.058,-101.814,320.5,2.1,1.4,2021-04-01,1930,A,66,6.0NRT,306.4,22.8,D
33.053,-101.836,321.2,2.1,1.4,2021-04-01,1930,A,68,6.0NRT,307.2,24.5,D
34.158,-95.756,311.9,1,1,2021-04-01,1930,A,65,6.0NRT,298.5,6.2,D
34.357,-94.445,308.8,1,1,2021-04-01,1930,A,63,6.0NRT,295.6,6.1,D
33.943,-97.46,318.1,1.1,1.1,2021-04-01,1930,A,70,6.0NRT,301.3,11.7,D
34.397,-94.56,307.1,1,1,2021-04-01,1930,A,55,6.0NRT,295.7,5,D
34.396,-94.571,312,1,1,2021-04-01,1930,A,69,6.0NRT,296,8.3,D
34.116,-96.691,313,1.1,1,2021-04-01,1930,A,60,6.0NRT,300.1,6,D
34.115,-96.702,325.5,1.1,1,2021-04-01,1930,A,80,6.0NRT,300.6,18.8,D
34.187,-96.301,318,1,1,2021-04-01,1930,A,73,6.0NRT,299.4,11.9,D
34.185,-96.312,312.9,1,1,2021-04-01,1930,A,65,6.0NRT,298.9,7.3,D
34.124,-96.704,315.3,1.1,1,2021-04-01,1930,A,68,6.0NRT,298.7,8.2,D
34.264,-95.853,308.6,1,1,2021-04-01,1930,A,56,6.0NRT,298.4,4.6,D
33.787,-98.786,312.9,1.3,1.1,2021-04-01,1930,A,45,6.0NRT,302.4,6.5,D
34.56,-94.04,310.2,1,1,2021-04-01,1930,A,68,6.0NRT,294.2,7.6,D
34.932,-91.071,301.4,1.3,1.1,2021-04-01,1930,A,47,6.0NRT,290.2,5.1,D
34.313,-95.892,314.6,1,1,2021-04-01,1930,A,63,6.0NRT,297.4,9.4,D
34.173,-96.792,310.7,1.1,1,2021-04-01,1930,A,57,6.0NRT,298.8,6,D
34.238,-96.849,308.3,1.1,1,2021-04-01,1930,A,42,6.0NRT,296.8,5.3,D
34.111,-97.741,315.7,1.2,1.1,2021-04-01,1930,A,65,6.0NRT,302,8.8,D
34.761,-93.434,325.4,1.1,1,2021-04-01,1930,A,56,6.0NRT,291.4,21.4,D
34.759,-93.446,341.9,1,1,2021-04-01,1930,A,92,6.0NRT,293.8,46.9,D
34.768,-93.448,334.5,1,1,2021-04-01,1930,A,89,6.0NRT,293,34.2,D
34.241,-97.186,314.9,1.1,1,2021-04-01,1930,A,50,6.0NRT,298,8.3,D
34.457,-95.863,311.4,1,1,2021-04-01,1930,A,64,6.0NRT,297.4,7.8,D
34.125,-97.951,314.8,1.2,1.1,2021-04-01,1930,A,62,6.0NRT,300.2,9.2,D
34.774,-93.674,319.8,1,1,2021-04-01,1930,A,69,6.0NRT,292.5,15.8,D
34.773,-93.686,343.7,1,1,2021-04-01,1930,A,92,6.0NRT,295.1,48.1,D
34.771,-93.697,339.5,1,1,2021-04-01,1930,A,74,6.0NRT,295,39.7,D
34.402,-96.276,311,1,1,2021-04-01,1930,A,60,6.0NRT,298.5,5.3,D
34.27,-97.102,313,1.1,1,2021-04-01,1930,A,61,6.0NRT,300.3,6.6,D
34.127,-97.957,313,1.2,1.1,2021-04-01,1930,A,56,6.0NRT,300.6,7.6,D
34.78,-93.698,343.5,1,1,2021-04-01,1930,A,93,6.0NRT,295.5,49,D
34.779,-93.71,322.6,1,1,2021-04-01,1930,A,73,6.0NRT,294.2,18.3,D
34.954,-92.386,306.3,1.1,1.1,2021-04-01,1930,A,38,6.0NRT,293,6.4,D
34.953,-92.398,330.2,1.1,1.1,2021-04-01,1930,A,75,6.0NRT,293.3,33.5,D
34.545,-95.641,314.6,1,1,2021-04-01,1930,A,20,6.0NRT,295.4,8.3,D
34.542,-95.663,325.3,1,1,2021-04-01,1930,A,82,6.0NRT,296.9,18.6,D
34.54,-95.674,321.7,1,1,2021-04-01,1930,A,78,6.0NRT,297.4,15.2,D
34.559,-95.611,324,1,1,2021-04-01,1930,A,79,6.0NRT,296.5,17.3,D
34.557,-95.622,331.7,1,1,2021-04-01,1930,A,86,6.0NRT,297.2,26.4,D
34.667,-94.989,307.6,1,1,2021-04-01,1930,A,57,6.0NRT,296.8,4.7,D
34.368,-97.029,316.1,1.1,1,2021-04-01,1930,A,68,6.0NRT,298.6,10,D
34.374,-97.037,314.1,1.1,1,2021-04-01,1930,A,64,6.0NRT,299,8.7,D
34.485,-96.463,309.6,1,1,2021-04-01,1930,A,53,6.0NRT,298.4,4.8,D
34.815,-94.336,353.8,1,1,2021-04-01,1930,A,97,6.0NRT,291.5,71,D
34.813,-94.347,317,1,1,2021-04-01,1930,A,76,6.0NRT,289.5,13.6,D
34.562,-96.08,320.7,1,1,2021-04-01,1930,A,76,6.0NRT,300,13.4,D
34.557,-96.113,328.5,1,1,2021-04-01,1930,A,83,6.0NRT,301.6,21.4,D
34.556,-96.124,315.9,1,1,2021-04-01,1930,A,70,6.0NRT,302.8,8.7,D
34.554,-96.135,318.5,1,1,2021-04-01,1930,A,74,6.0NRT,302.2,11.4,D
34.831,-94.283,341.2,1,1,2021-04-01,1930,A,92,6.0NRT,292.7,42.9,D
34.83,-94.294,371.8,1,1,2021-04-01,1930,A,100,6.0NRT,298.8,120.5,D
34.828,-94.305,385.5,1,1,2021-04-01,1930,A,100,6.0NRT,300,175.2,D
34.827,-94.316,376.7,1,1,2021-04-01,1930,A,100,6.0NRT,299.2,138.7,D
34.825,-94.327,397,1,1,2021-04-01,1930,A,100,6.0NRT,304.9,234.6,D
34.824,-94.338,408.4,1,1,2021-04-01,1930,A,100,6.0NRT,310.2,306.6,D
34.822,-94.349,404.3,1,1,2021-04-01,1930,A,100,6.0NRT,308.1,279.6,D
34.821,-94.36,380.6,1,1,2021-04-01,1930,A,100,6.0NRT,301.6,154.2,D
34.819,-94.371,338.2,1,1,2021-04-01,1930,A,90,6.0NRT,295.1,37.8,D
34.851,-94.208,302.8,1,1,2021-04-01,1930,A,30,6.0NRT,292.1,2.8,D
34.849,-94.219,310.4,1,1,2021-04-01,1930,A,67,6.0NRT,293.7,7.5,D
34.84,-94.285,385.2,1,1,2021-04-01,1930,A,100,6.0NRT,301.2,174.3,D
34.839,-94.296,418.1,1,1,2021-04-01,1930,A,100,6.0NRT,312.5,380.2,D
34.837,-94.307,438.6,1,1,2021-04-01,1930,A,100,6.0NRT,320.6,577.3,D
34.836,-94.318,409.3,1,1,2021-04-01,1930,A,100,6.0NRT,311.2,313,D
34.834,-94.329,391.4,1,1,2021-04-01,1930,A,100,6.0NRT,305.4,202.9,D
34.833,-94.34,420.6,1,1,2021-04-01,1930,A,100,6.0NRT,312.2,400.7,D
34.831,-94.351,398.8,1,1,2021-04-01,1930,A,100,6.0NRT,307.8,244.5,D
34.83,-94.361,400.9,1,1,2021-04-01,1930,A,100,6.0NRT,307.9,258.5,D
34.828,-94.372,377.2,1,1,2021-04-01,1930,A,100,6.0NRT,303.2,140.7,D
34.67,-95.486,305.5,1,1,2021-04-01,1930,A,32,6.0NRT,293.5,3.3,D
34.668,-95.497,309.4,1,1,2021-04-01,1930,A,53,6.0NRT,295.1,6,D
34.175,-98.57,317.7,1.3,1.1,2021-04-01,1930,A,66,6.0NRT,300.7,13.1,D
34.849,-94.287,322.7,1,1,2021-04-01,1930,A,61,6.0NRT,292.3,17.7,D
34.848,-94.298,343.5,1,1,2021-04-01,1930,A,70,6.0NRT,296.3,47.1,D
34.846,-94.309,353.3,1,1,2021-04-01,1930,A,73,6.0NRT,297.2,67.1,D
34.845,-94.32,310.5,1,1,2021-04-01,1930,A,59,6.0NRT,293.2,6.7,D
34.583,-96.13,334.7,1,1,2021-04-01,1930,A,87,6.0NRT,299.5,30.9,D
34.162,-98.764,345.8,1.3,1.1,2021-04-01,1930,A,93,6.0NRT,306.3,67.9,D
34.742,-95.24,310.4,1,1,2021-04-01,1930,A,63,6.0NRT,296.8,6.5,D
34.84,-94.816,308,1,1,2021-04-01,1930,A,60,6.0NRT,292.4,6.4,D
34.467,-97.27,320.1,1.1,1,2021-04-01,1930,A,66,6.0NRT,299.3,14,D
34.252,-98.539,319.2,1.2,1.1,2021-04-01,1930,A,69,6.0NRT,302.9,14.9,D
34.25,-98.553,317,1.3,1.1,2021-04-01,1930,A,65,6.0NRT,302.7,11.7,D
34.629,-96.306,309.7,1,1,2021-04-01,1930,A,54,6.0NRT,297.6,4.7,D
35.208,-92.122,348.2,1.2,1.1,2021-04-01,1930,A,95,6.0NRT,294.5,69.7,D
35.206,-92.134,359.6,1.2,1.1,2021-04-01,1930,A,99,6.0NRT,296.8,103.2,D
34.454,-97.464,322.2,1.1,1.1,2021-04-01,1930,A,75,6.0NRT,301.7,16,D
34.452,-97.476,316.6,1.1,1.1,2021-04-01,1930,A,67,6.0NRT,301.6,9.7,D
35.218,-92.123,311.9,1.2,1.1,2021-04-01,1930,A,71,6.0NRT,295.2,10.2,D
35.216,-92.136,318.6,1.2,1.1,2021-04-01,1930,A,78,6.0NRT,296.3,17.1,D
35.21,-92.265,305.8,1.2,1.1,2021-04-01,1930,A,60,6.0NRT,294.3,5.3,D
34.69,-96.212,321.1,1,1,2021-04-01,1930,A,76,6.0NRT,298.5,14.7,D
34.688,-96.223,319.2,1,1,2021-04-01,1930,A,74,6.0NRT,298.5,12.7,D
34.812,-95.462,309.4,1,1,2021-04-01,1930,A,59,6.0NRT,298,5.8,D
34.263,-98.888,320.8,1.3,1.1,2021-04-01,1930,A,71,6.0NRT,304.3,16.4,D
34.951,-94.746,307.2,1,1,2021-04-01,1930,A,0,6.0NRT,295.9,4.1,D
34.823,-95.7,309.2,1,1,2021-04-01,1930,A,57,6.0NRT,297.9,4.8,D
34.89,-95.552,310.8,1,1,2021-04-01,1930,A,62,6.0NRT,297.6,7.1,D
34.541,-97.762,310.1,1.1,1.1,2021-04-01,1930,A,32,6.0NRT,299.3,4.2,D
35.026,-94.8,306.8,1,1,2021-04-01,1930,A,54,6.0NRT,294.6,3.9,D
35.024,-94.811,311.9,1,1,2021-04-01,1930,A,67,6.0NRT,295.1,7.5,D
35.507,-91.01,302.7,1.3,1.1,2021-04-01,1930,A,53,6.0NRT,289.6,4.8,D
34.854,-96.039,332.2,1,1,2021-04-01,1930,A,86,6.0NRT,298.8,26.6,D
34.853,-96.05,319.6,1,1,2021-04-01,1930,A,52,6.0NRT,295.3,11.7,D
34.603,-97.625,319.6,1.1,1.1,2021-04-01,1930,A,72,6.0NRT,301.7,13.2,D
34.601,-97.637,315,1.1,1.1,2021-04-01,1930,A,63,6.0NRT,301.6,8.3,D
34.579,-97.771,319.9,1.1,1.1,2021-04-01,1930,A,72,6.0NRT,301.7,13.9,D
34.863,-96.041,323.6,1,1,2021-04-01,1930,A,79,6.0NRT,298.5,17.1,D
34.862,-96.052,323.9,1,1,2021-04-01,1930,A,79,6.0NRT,297.3,17.3,D
34.862,-96.109,320.4,1,1,2021-04-01,1930,A,76,6.0NRT,297.6,14.2,D
34.967,-95.665,309.4,1,1,2021-04-01,1930,A,54,6.0NRT,298.6,5.4,D
34.889,-96.178,311.5,1,1,2021-04-01,1930,A,44,6.0NRT,298.9,5.3,D
34.898,-96.181,313.8,1,1,2021-04-01,1930,A,66,6.0NRT,299.2,7.3,D
34.896,-96.192,311.4,1,1,2021-04-01,1930,A,59,6.0NRT,298.2,5.4,D
35.016,-95.452,340.8,1,1,2021-04-01,1930,A,91,6.0NRT,297.9,39.1,D
35.015,-95.463,327.3,1,1,2021-04-01,1930,A,79,6.0NRT,297.7,20,D
35.509,-91.723,303.3,1.2,1.1,2021-04-01,1930,A,54,6.0NRT,292.8,5,D
35.025,-95.454,330.7,1,1,2021-04-01,1930,A,85,6.0NRT,296.9,24.8,D
35.024,-95.465,322.5,1,1,2021-04-01,1930,A,79,6.0NRT,295.5,15.5,D
35.032,-95.467,316.7,1,1,2021-04-01,1930,A,34,6.0NRT,295.4,9.5,D
34.812,-96.915,315.1,1.1,1,2021-04-01,1930,A,66,6.0NRT,298.4,9,D
35.039,-95.547,310.8,1,1,2021-04-01,1930,A,62,6.0NRT,297.8,5.8,D
35.038,-95.558,308.1,1,1,2021-04-01,1930,A,47,6.0NRT,296.1,3.6,D
34.967,-96.094,319.5,1,1,2021-04-01,1930,A,75,6.0NRT,297.3,13,D
34.965,-96.105,318.6,1,1,2021-04-01,1930,A,74,6.0NRT,297.3,11.8,D
34.976,-96.096,327.5,1,1,2021-04-01,1930,A,82,6.0NRT,297.2,20.9,D
35.353,-93.744,309.9,1,1,2021-04-01,1930,A,52,6.0NRT,298.7,7,D
34.867,-97.088,309,1.1,1,2021-04-01,1930,A,28,6.0NRT,298.1,3.9,D
34.865,-97.1,309,1.1,1,2021-04-01,1930,A,32,6.0NRT,297.6,3.8,D
34.836,-97.274,313.5,1.1,1,2021-04-01,1930,A,61,6.0NRT,300.7,7,D
35.015,-96.201,316.9,1,1,2021-04-01,1930,A,68,6.0NRT,297.6,10.2,D
35.013,-96.212,318,1,1,2021-04-01,1930,A,70,6.0NRT,298.4,11.3,D
35.024,-96.203,339.4,1,1,2021-04-01,1930,A,90,6.0NRT,301.2,37.9,D
35.058,-96.041,323,1,1,2021-04-01,1930,A,78,6.0NRT,300.5,15.8,D
35.056,-96.052,340.1,1,1,2021-04-01,1930,A,85,6.0NRT,300.2,39.2,D
35.054,-96.063,330,1,1,2021-04-01,1930,A,64,6.0NRT,299.1,23.7,D
35.297,-94.51,310,1,1,2021-04-01,1930,A,55,6.0NRT,298.4,5.4,D
35.249,-94.849,319.8,1,1,2021-04-01,1930,A,76,6.0NRT,295.5,14.6,D
35.155,-95.511,313.7,1,1,2021-04-01,1930,A,25,6.0NRT,297,7.1,D
35.153,-95.521,322.5,1,1,2021-04-01,1930,A,78,6.0NRT,299.2,15.7,D
35.066,-96.111,319.9,1,1,2021-04-01,1930,A,75,6.0NRT,298.5,13.7,D
35.275,-94.737,307.4,1,1,2021-04-01,1930,A,53,6.0NRT,294.9,4.5,D
35.274,-94.748,328.6,1,1,2021-04-01,1930,A,84,6.0NRT,296,24.2,D
35.162,-95.53,324.1,1,1,2021-04-01,1930,A,75,6.0NRT,299.8,18.3,D
34.681,-98.514,317.1,1.2,1.1,2021-04-01,1930,A,41,6.0NRT,303.3,7.6,D
34.983,-96.767,325.4,1,1,2021-04-01,1930,A,80,6.0NRT,299.3,19.4,D
34.798,-97.895,356.1,1.1,1.1,2021-04-01,1930,A,98,6.0NRT,303.8,86.2,D
34.796,-97.908,318.1,1.1,1.1,2021-04-01,1930,A,69,6.0NRT,301,11.9,D
34.972,-96.894,310.9,1.1,1,2021-04-01,1930,A,51,6.0NRT,298.6,5.5,D
34.97,-96.905,328.9,1.1,1,2021-04-01,1930,A,62,6.0NRT,299,24.6,D
35.57,-92.682,318.5,1.1,1.1,2021-04-01,1930,A,71,6.0NRT,293,15.7,D
35.569,-92.694,331.3,1.1,1.1,2021-04-01,1930,A,87,6.0NRT,293.8,33.5,D
35.567,-92.706,324.9,1.1,1.1,2021-04-01,1930,A,83,6.0NRT,294,23.2,D
34.8,-97.999,315.8,1.2,1.1,2021-04-01,1930,A,64,6.0NRT,302.2,8.4,D
35.936,-89.718,304.6,1.6,1.2,2021-04-01,1930,A,56,6.0NRT,291.9,12.4,D
35.667,-92.366,309,1.2,1.1,2021-04-01,1930,A,66,6.0NRT,294,7.9,D
35.644,-92.556,319.5,1.1,1.1,2021-04-01,1930,A,78,6.0NRT,293.3,18.5,D
35.67,-92.36,307.1,1.2,1.1,2021-04-01,1930,A,62,6.0NRT,294.1,7.3,D
35.648,-92.549,309.6,1.1,1.1,2021-04-01,1930,A,66,6.0NRT,292.6,9.1,D
35.646,-92.562,309.7,1.1,1.1,2021-04-01,1930,A,67,6.0NRT,292.2,9.1,D
35.392,-94.553,307.8,1,1,2021-04-01,1930,A,49,6.0NRT,297.1,4.2,D
35.39,-94.564,309.2,1,1,2021-04-01,1930,A,53,6.0NRT,297.6,5.1,D
35.261,-95.479,316.2,1,1,2021-04-01,1930,A,71,6.0NRT,297.6,10.6,D
35.259,-95.49,313.9,1,1,2021-04-01,1930,A,59,6.0NRT,298.1,8.4,D
35.545,-93.464,308.7,1.1,1,2021-04-01,1930,A,54,6.0NRT,294.5,6.4,D
35.544,-93.476,304.8,1.1,1,2021-04-01,1930,A,45,6.0NRT,293.9,3.7,D
35.31,-95.266,317.1,1,1,2021-04-01,1930,A,69,6.0NRT,295.5,11.4,D
33.642,-104.361,318.2,2.9,1.6,2021-04-01,1930,A,66,6.0NRT,302.9,32.8,D
35.058,-97.11,310.7,1.1,1,2021-04-01,1930,A,52,6.0NRT,298.8,6.1,D
35.056,-97.122,324,1.1,1,2021-04-01,1930,A,78,6.0NRT,299.4,19.1,D
35.239,-96.003,307.5,1,1,2021-04-01,1930,A,38,6.0NRT,297.1,3.5,D
35.299,-95.656,309.8,1,1,2021-04-01,1930,A,50,6.0NRT,296.5,5.4,D
35.308,-95.658,308,1,1,2021-04-01,1930,A,35,6.0NRT,296.2,4.1,D
35.482,-94.838,308,1,1,2021-04-01,1930,A,56,6.0NRT,296.8,4.7,D
35.17,-96.989,315.5,1.1,1,2021-04-01,1930,A,67,6.0NRT,300.7,9.6,D
35.371,-95.802,334.6,1,1,2021-04-01,1930,A,87,6.0NRT,299,30.9,D
35.369,-95.813,326.9,1,1,2021-04-01,1930,A,82,6.0NRT,297.8,20.7,D
35.792,-92.761,308.7,1.1,1.1,2021-04-01,1930,A,64,6.0NRT,293.7,7,D
35.38,-95.804,311.1,1,1,2021-04-01,1930,A,61,6.0NRT,298.2,6.5,D
35.595,-94.551,307.5,1,1,2021-04-01,1930,A,56,6.0NRT,295.6,4.9,D
36.012,-91.205,328.3,1.3,1.1,2021-04-01,1930,A,85,6.0NRT,292.5,39.2,D
36.011,-91.22,307,1.3,1.1,2021-04-01,1930,A,64,6.0NRT,292.8,9.2,D
35.909,-92.136,309.3,1.2,1.1,2021-04-01,1930,A,66,6.0NRT,293.6,9.1,D
35.907,-92.149,311.1,1.2,1.1,2021-04-01,1930,A,69,6.0NRT,293.6,10.8,D
35.887,-92.808,304.4,1.1,1.1,2021-04-01,1930,A,52,6.0NRT,292.5,4.6,D
35.553,-95.439,317.9,1,1,2021-04-01,1930,A,74,6.0NRT,298.5,12.1,D
35.843,-93.363,306.1,1.1,1,2021-04-01,1930,A,56,6.0NRT,293.3,5.3,D
35.462,-96.118,315.6,1,1,2021-04-01,1930,A,58,6.0NRT,298.1,8.4,D
35.473,-96.109,314.9,1,1,2021-04-01,1930,A,22,6.0NRT,302.8,7.3,D
35.41,-96.577,310.5,1,1,2021-04-01,1930,A,54,6.0NRT,298.8,5.4,D
35.409,-96.588,321.4,1,1,2021-04-01,1930,A,76,6.0NRT,298.2,14.8,D
35.519,-96.108,332.9,1,1,2021-04-01,1930,A,74,6.0NRT,298.7,23.4,D
35.517,-96.119,323.3,1,1,2021-04-01,1930,A,68,6.0NRT,297.7,13.4,D
35.516,-96.131,316.5,1,1,2021-04-01,1930,A,59,6.0NRT,299.1,8.3,D
35.711,-94.843,309.2,1,1,2021-04-01,1930,A,60,6.0NRT,295.5,5.4,D
35.531,-96.089,324.6,1,1,2021-04-01,1930,A,65,6.0NRT,302,14.6,D
35.53,-96.099,368.5,1,1,2021-04-01,1930,A,100,6.0NRT,302.2,104.1,D
35.528,-96.111,357.2,1,1,2021-04-01,1930,A,98,6.0NRT,299.4,70.4,D
35.526,-96.122,336.7,1,1,2021-04-01,1930,A,85,6.0NRT,298.6,30.3,D
35.537,-96.107,324.7,1,1,2021-04-01,1930,A,80,6.0NRT,302.6,17.2,D
35.535,-96.118,316.9,1,1,2021-04-01,1930,A,68,6.0NRT,299.4,9.5,D
35.563,-96.056,311.7,1,1,2021-04-01,1930,A,60,6.0NRT,299.5,6.1,D
36.165,-91.48,315.3,1.3,1.1,2021-04-01,1930,A,75,6.0NRT,293.3,16.8,D
36.163,-91.494,327.3,1.3,1.1,2021-04-01,1930,A,85,6.0NRT,294.3,34.3,D
35.746,-94.856,309.6,1,1,2021-04-01,1930,A,61,6.0NRT,296.7,5.4,D
36.28,-90.703,311.8,1.4,1.2,2021-04-01,1930,A,70,6.0NRT,291.3,17.1,D
36.212,-91.429,328.8,1.3,1.1,2021-04-01,1930,A,86,6.0NRT,294.1,36.2,D
36.21,-91.444,335,1.3,1.1,2021-04-01,1930,A,89,6.0NRT,293.9,48.1,D
36.22,-91.445,308.2,1.3,1.1,2021-04-01,1930,A,65,6.0NRT,293.8,8,D
35.758,-95.095,314,1,1,2021-04-01,1930,A,65,6.0NRT,297.6,8,D
35.769,-95.086,329.2,1,1,2021-04-01,1930,A,84,6.0NRT,298.9,23.4,D
35.767,-95.097,320.6,1,1,2021-04-01,1930,A,77,6.0NRT,297.4,14.2,D
35.267,-98.351,311.2,1.2,1.1,2021-04-01,1930,A,39,6.0NRT,300.6,5.8,D
35.688,-95.842,320.1,1,1,2021-04-01,1930,A,75,6.0NRT,298.2,12.8,D
35.687,-95.853,356.1,1,1,2021-04-01,1930,A,98,6.0NRT,300.8,71.7,D
35.612,-96.348,314.5,1,1,2021-04-01,1930,A,66,6.0NRT,296.3,8.3,D
35.61,-96.359,311,1,1,2021-04-01,1930,A,55,6.0NRT,296.6,5.4,D
35.621,-96.35,310.4,1,1,2021-04-01,1930,A,32,6.0NRT,296.2,4.8,D
35.587,-96.573,311.7,1,1,2021-04-01,1930,A,58,6.0NRT,298.7,5.8,D
35.841,-94.905,336.5,1,1,2021-04-01,1930,A,77,6.0NRT,297.6,35,D
35.84,-94.916,325.8,1,1,2021-04-01,1930,A,71,6.0NRT,296.2,20.8,D
36.22,-91.992,305.5,1.2,1.1,2021-04-01,1930,A,58,6.0NRT,292.9,6.9,D
36.203,-92.14,307.7,1.2,1.1,2021-04-01,1930,A,63,6.0NRT,293.7,8.1,D
36.14,-92.913,305.1,1.1,1.1,2021-04-01,1930,A,55,6.0NRT,292.9,5.2,D
36.498,-89.783,301.1,1.6,1.3,2021-04-01,1930,A,44,6.0NRT,288.5,6.7,D
36.135,-93.376,321,1.1,1,2021-04-01,1930,A,79,6.0NRT,292.3,18.7,D
36.134,-93.388,311.7,1.1,1,2021-04-01,1930,A,69,6.0NRT,293.3,9.7,D
35.808,-95.84,309.6,1,1,2021-04-01,1930,A,56,6.0NRT,298.2,4.4,D
35.759,-96.227,317.9,1,1,2021-04-01,1930,A,72,6.0NRT,299.9,10.6,D
35.79,-96.143,319.7,1,1,2021-04-01,1930,A,74,6.0NRT,298.4,12,D
35.78,-96.209,319.3,1,1,2021-04-01,1930,A,74,6.0NRT,298,11.6,D
35.738,-96.487,328.4,1,1,2021-04-01,1930,A,82,6.0NRT,300,22.2,D
35.737,-96.498,312.7,1,1,2021-04-01,1930,A,61,6.0NRT,298.6,6.3,D
36.354,-91.966,315.4,1.2,1.1,2021-04-01,1930,A,74,6.0NRT,293.1,14.9,D
35.799,-96.145,323.3,1,1,2021-04-01,1930,A,78,6.0NRT,300.5,15.7,D
35.783,-96.256,319.2,1,1,2021-04-01,1930,A,73,6.0NRT,298.2,12.5,D
35.781,-96.267,311.8,1,1,2021-04-01,1930,A,60,6.0NRT,297.9,6.3,D
36.356,-91.96,307.5,1.2,1.1,2021-04-01,1930,A,59,6.0NRT,292.4,6.6,D
36.355,-91.973,308.5,1.2,1.1,2021-04-01,1930,A,58,6.0NRT,293.3,7.6,D
36.34,-92.537,303.7,1.2,1.1,2021-04-01,1930,A,49,6.0NRT,291.9,4.8,D
35.725,-97.231,313.5,1.1,1,2021-04-01,1930,A,49,6.0NRT,299.1,6.7,D
35.723,-97.243,312.3,1.1,1,2021-04-01,1930,A,34,6.0NRT,299.7,5.8,D
35.991,-95.532,319.2,1,1,2021-04-01,1930,A,75,6.0NRT,297.7,13.6,D
35.99,-95.543,310,1,1,2021-04-01,1930,A,59,6.0NRT,296.4,6.1,D
